,Title,Organization,Skills,Ratings,Review counts,Metadata
6023,,," Income Statement, Balance Sheet, Financial Accounting, Ledgers (Accounting), Accounting Records, Accounting, Bookkeeping, Financial Statements, Financial Reporting, Financial Statement Analysis, Generally Accepted Accounting Principles (GAAP), Cash Flows",,,Beginner Â· Course Â· 1 - 3 Months
6024,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6025,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6026,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6027,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6028,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6029,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6030,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6031,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6032,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6033,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6034,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6035,,," Case Law, Court Systems, Arbitration, Mediation, Legal Proceedings, Civil Law, Appeals, European History, Governance",,,Beginner Â· Course Â· 1 - 3 Months
6036,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6037,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6038,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6039,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6040,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6041,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6042,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6043,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6044,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6045,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6046,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6047,,," Machine Controls, Control Systems, Mathematical Modeling, Automation Engineering, Torque (Physics), Process Control, Mechanics, Simulation and Simulation Software, Engineering Calculations, Simulations, Engineering, Mechanical Engineering, Engineering Analysis, Graph Theory, Applied Mathematics, Computer Programming Tools, Numerical Analysis, Manufacturing Operations, Programmable Logic Controllers, Manufacturing and Production",,,Intermediate Â· Specialization Â· 3 - 6 Months
6048,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6049,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6050,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6051,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6052,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6053,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6054,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6055,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6056,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6057,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6058,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6059,,," Video Editing, Adobe Premiere, Videography, Video Production, Storyboarding, Storytelling, Photo/Video Production and Technology, Post-Production, Media Production, Data Import/Export, Writing, Scripting, Editing, Graphic and Visual Design, Creativity, File Management, Quality Assurance",,,Beginner Â· Specialization Â· 3 - 6 Months
6060,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6061,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6062,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6063,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6064,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6065,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6066,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6067,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6068,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6069,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6070,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6071,,," Music, Musical Composition, Music Theory, Post-Production, Media Production, Music Performance, Peer Review, Editing, Storytelling, Instrumental Music, Writing, Performance Tuning",,,Beginner Â· Specialization Â· 3 - 6 Months
6072,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6073,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6074,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6075,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6076,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6077,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6078,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6079,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6080,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6081,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6082,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6083,,," Financial Analysis, Financial Statements, Financial Statement Analysis, Balance Sheet, Financial Accounting, Income Statement, Financial Reporting, Return On Investment, Capital Budgeting, Cash Flows, Working Capital",,,Beginner Â· Course Â· 1 - 4 Weeks
6084,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6085,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6086,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6087,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6088,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6089,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6090,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6091,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6092,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6093,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6094,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6095,,," Mainframe Computing, COBOL (Programming Language), Software Development Life Cycle, IBM DB2, Systems Analysis, z/OS, Job Control Language (JCL), Agile Methodology, Systems Development, Hardware Architecture, Agile Software Development, Debugging, Computer Architecture, Virtualization, Software Development, Scrum (Software Development), Report Writing, Test Driven Development (TDD), Technical Management, IBM Cloud",,,Intermediate Â· Professional Certificate Â· 3 - 6 Months
6096,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6097,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6098,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6099,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6100,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6101,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6102,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6103,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6104,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6105,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6106,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6107,,," Stakeholder Management, Project Management, Project Management Life Cycle, Project Documentation, Project Risk Management, Stakeholder Engagement, Communication Planning, Project Planning, Project Management Institute (PMI) Methodology, Earned Value Management, Risk Management, Leadership, Leadership and Management, Stakeholder Communications, Project Scoping, Emotional Intelligence, Risk Analysis, Resource Management, Cost Management, Scope Management",,,Beginner Â· Specialization Â· 3 - 6 Months
6108,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6109,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6110,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6111,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6112,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6113,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6114,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6115,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6116,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6117,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6118,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6119,,," Diplomacy, Crisis Intervention, International Relations, Human Services, Governance, Social Justice, World History, Systems Thinking, Conflict Management, Policy Analysis",,,Beginner Â· Course Â· 1 - 3 Months
6120,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6121,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6122,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6123,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6124,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
